refund_id,transaction_id,merchant_id,refund_amount,currency,refund_amount_cad,refund_type,refund_reason,created_at,status,same_day_refund
REF0000265,TXN00039987,M001,95.36,CAD,95.36,full,other,2024-08-31 14:34:00,completed,False
REF0000266,TXN00013133,M010,15.35,EUR,22.72,full,customer_request,2024-03-18 18:56:00,completed,False
REF0000267,TXN00042061,M010,50.32,EUR,74.47,full,customer_request,2024-09-12 10:22:00,completed,False
REF0000268,TXN00040310,M004,57.93,USD,78.78,full,duplicate,2024-03-13 06:37:00,completed,False
REF0000269,TXN00040757,M008,39.37,USD,53.54,partial,fraud,2024-12-12 08:58:00,completed,False
REF0000270,TXN00024586,M009,32.5,CAD,32.5,partial,other,2024-01-06 11:56:00,completed,True
REF0000271,TXN00015940,M002,9.92,CAD,9.92,partial,customer_request,2024-09-01 21:02:00,completed,False
REF0000272,TXN00007113,M001,217.88,CAD,217.88,full,duplicate,2024-01-24 10:41:00,completed,False
REF0000273,TXN00045408,M005,252.62,CAD,252.62,full,product_not_received,2024-05-10 09:20:00,completed,True
REF0000274,TXN00047297,M005,18.96,CAD,18.96,partial,duplicate,2024-10-12 05:26:00,completed,False
REF0000275,TXN00027396,M003,16.16,CAD,16.16,full,other,2024-11-17 19:50:00,completed,False
REF0000276,TXN00018999,M008,12.28,USD,16.7,partial,product_not_received,2024-12-19 11:42:00,completed,False
REF0000277,TXN00038830,M002,129.14,CAD,129.14,full,other,2024-10-16 18:52:00,completed,False
REF0000278,TXN00020395,M001,46.29,CAD,46.29,full,other,2024-11-15 06:30:00,completed,False
REF0000279,TXN00022874,M009,175.92,USD,239.25,partial,other,2024-12-20 02:05:00,completed,False
REF0000280,TXN00037809,M002,34.43,USD,46.82,partial,other,2024-04-09 07:58:00,completed,False
REF0000281,TXN00047471,M005,144.11,CAD,144.11,partial,other,2024-02-04 18:32:00,completed,False
REF0000282,TXN00045687,M004,58.94,USD,80.16,full,duplicate,2024-05-23 12:53:00,completed,False
REF0000283,TXN00025904,M008,46.93,EUR,69.46,full,duplicate,2024-01-28 02:32:00,completed,False
REF0000284,TXN00048068,M009,5.66,CAD,5.66,partial,customer_request,2024-08-18 12:51:00,completed,False
REF0000285,TXN00012627,M001,11.49,CAD,11.49,full,customer_request,2024-04-12 19:15:00,completed,False
REF0000286,TXN00037321,M009,110.56,EUR,163.63,partial,fraud,2024-10-04 05:31:00,completed,False
REF0000287,TXN00036943,M001,225.99,EUR,334.47,full,fraud,2024-04-23 03:40:00,completed,False
REF0000288,TXN00038797,M006,279.58,USD,380.23,full,fraud,2024-11-27 20:04:00,completed,False
REF0000289,TXN00010279,M008,94.8,CAD,94.8,full,fraud,2024-11-20 13:32:00,completed,False
REF0000290,TXN00039567,M001,81.38,CAD,81.38,full,duplicate,2024-02-04 03:32:00,completed,False
REF0000291,TXN00006857,M010,203.31,CAD,203.31,partial,duplicate,2024-12-28 18:14:00,completed,False
REF0000292,TXN00032467,M008,11.4,CAD,11.4,partial,customer_request,2024-08-07 09:50:00,completed,False
REF0000293,TXN00027008,M001,43.83,CAD,43.83,partial,duplicate,2024-02-21 00:53:00,completed,False
REF0000294,TXN00045754,M005,29.73,CAD,29.73,full,duplicate,2024-04-02 06:33:00,completed,False
REF0000295,TXN00034899,M006,456.55,EUR,675.69,full,product_not_received,2024-11-15 06:01:00,completed,False
REF0000296,TXN00013273,M010,6.74,CAD,6.74,partial,fraud,2024-06-21 07:58:00,completed,False
REF0000297,TXN00023031,M006,23.57,CAD,23.57,full,product_not_received,2024-07-27 07:51:00,completed,False
REF0000298,TXN00010555,M001,269.53,CAD,269.53,full,customer_request,2024-05-19 09:12:00,completed,False
REF0000299,TXN00041749,M008,18.09,CAD,18.09,partial,other,2024-10-01 05:05:00,completed,True
REF0000300,TXN00018194,M003,34.26,CAD,34.26,full,product_not_received,2024-05-17 05:40:00,completed,False
REF0000301,TXN00040115,M008,43.39,USD,59.01,full,product_not_received,2024-10-16 23:59:00,completed,False
REF0000302,TXN00027092,M004,681.47,USD,926.8,full,other,2024-07-14 08:38:00,completed,False
REF0000303,TXN00014838,M002,78.32,USD,106.52,full,fraud,2024-05-04 07:41:00,completed,False
REF0000304,TXN00030421,M009,266.19,CAD,266.19,full,duplicate,2024-01-24 18:26:00,completed,False
REF0000305,TXN00042213,M003,68.25,CAD,68.25,partial,duplicate,2024-04-29 14:55:00,completed,False
REF0000306,TXN00004506,M001,86.86,USD,118.13,full,other,2024-02-13 22:20:00,completed,False
REF0000307,TXN00034582,M009,31.8,CAD,31.8,full,duplicate,2024-03-10 15:22:00,pending,False
REF0000308,TXN00047313,M010,38.95,CAD,38.95,full,duplicate,2024-09-03 03:15:00,completed,False
REF0000309,TXN00021038,M009,17.4,CAD,17.4,partial,customer_request,2024-08-09 10:29:00,completed,False
REF0000310,TXN00031545,M008,49.32,EUR,72.99,full,customer_request,2024-03-06 19:27:00,completed,False
REF0000311,TXN00002190,M009,24.24,USD,32.97,partial,duplicate,2024-12-02 18:07:00,completed,False
REF0000312,TXN00024277,M009,71.81,EUR,106.28,full,product_not_received,2025-01-14 23:27:00,completed,False
REF0000313,TXN00023692,M004,11.09,USD,15.08,full,customer_request,2024-07-10 12:23:00,completed,True
REF0000314,TXN00044710,M004,27.32,EUR,40.43,partial,duplicate,2024-07-13 13:20:00,completed,False
REF0000315,TXN00047858,M009,45.49,USD,61.87,full,customer_request,2024-07-26 19:42:00,completed,False
REF0000316,TXN00012879,M008,152.76,USD,207.75,partial,duplicate,2024-10-12 11:22:00,completed,True
REF0000317,TXN00003926,M001,29.7,USD,40.39,full,product_not_received,2024-03-17 16:49:00,completed,False
REF0000318,TXN00021675,M010,49.43,CAD,49.43,full,duplicate,2024-03-07 09:38:00,completed,False
REF0000319,TXN00007029,M001,16.69,USD,22.7,full,customer_request,2024-06-07 22:33:00,completed,True
REF0000320,TXN00026903,M010,12.7,CAD,12.7,full,other,2024-10-28 11:35:00,completed,False
REF0000321,TXN00031266,M008,77.32,CAD,77.32,full,customer_request,2024-04-18 00:04:00,pending,False
REF0000322,TXN00045771,M009,214.08,USD,291.15,full,product_not_received,2024-07-02 22:22:00,completed,False
REF0000323,TXN00050000,M010,3.59,CAD,3.59,partial,product_not_received,2024-02-04 10:48:00,failed,True
REF0000324,TXN00024179,M008,59.65,CAD,59.65,full,product_not_received,2024-03-06 20:40:00,completed,False
REF0000325,TXN00002673,M005,87.49,USD,118.99,partial,customer_request,2025-02-10 11:30:00,completed,False
REF0000326,TXN00025227,M009,9.22,CAD,9.22,partial,duplicate,2024-06-30 17:52:00,completed,False
REF0000327,TXN00049770,M004,118.96,USD,161.79,full,fraud,2024-09-10 09:10:00,completed,False
REF0000328,TXN00017385,M008,208.42,USD,283.45,full,product_not_received,2024-01-12 13:39:00,completed,False
REF0000329,TXN00031903,M008,11.08,EUR,16.4,partial,product_not_received,2024-11-08 14:59:00,completed,False
REF0000330,TXN00033004,M006,236.61,USD,321.79,partial,other,2024-10-01 12:46:00,completed,False
REF0000331,TXN00027938,M001,55.8,CAD,55.8,full,product_not_received,2024-09-11 16:23:00,failed,False
REF0000332,TXN00045879,M006,100.17,USD,136.23,full,product_not_received,2024-03-19 05:33:00,completed,False
REF0000333,TXN00014305,M001,28.66,USD,38.98,full,other,2024-03-13 11:49:00,completed,False
REF0000334,TXN00012124,M004,51.0,CAD,51.0,full,duplicate,2024-05-16 17:30:00,completed,True
REF0000335,TXN00024844,M006,101.61,USD,138.19,full,fraud,2024-02-12 22:42:00,completed,True
REF0000336,TXN00020997,M006,12.76,CAD,12.76,partial,product_not_received,2024-06-18 09:50:00,pending,False
REF0000337,TXN00014460,M005,162.25,CAD,162.25,full,fraud,2024-07-03 06:47:00,completed,False
REF0000338,TXN00045158,M006,2.77,USD,3.77,full,fraud,2024-07-22 20:24:00,completed,False
REF0000339,TXN00021088,M009,238.83,EUR,353.47,full,product_not_received,2024-09-05 12:02:00,completed,False
REF0000340,TXN00036695,M010,189.83,EUR,280.95,full,other,2024-10-14 21:22:00,completed,False
REF0000341,TXN00027743,M008,363.88,USD,494.88,full,duplicate,2024-12-01 22:01:00,completed,False
REF0000342,TXN00048089,M004,94.45,USD,128.45,full,product_not_received,2024-06-01 21:09:00,completed,False
REF0000343,TXN00037018,M001,31.44,USD,42.76,partial,product_not_received,2024-11-23 04:14:00,completed,False
REF0000344,TXN00024197,M009,77.67,USD,105.63,full,duplicate,2024-02-24 20:04:00,completed,False
REF0000345,TXN00025385,M002,170.6,CAD,170.6,full,product_not_received,2024-05-19 13:05:00,completed,False
REF0000346,TXN00008781,M006,17.62,CAD,17.62,partial,fraud,2024-11-10 14:12:00,completed,False
REF0000347,TXN00026489,M010,145.26,CAD,145.26,full,fraud,2024-12-31 11:22:00,completed,False
REF0000348,TXN00029619,M010,278.85,CAD,278.85,full,duplicate,2024-12-14 09:45:00,completed,False
REF0000349,TXN00044162,M010,34.3,CAD,34.3,partial,product_not_received,2024-11-11 19:28:00,completed,False
REF0000350,TXN00001635,M002,15.18,CAD,15.18,full,product_not_received,2024-11-21 07:57:00,completed,False
REF0000351,TXN00005571,M010,15.23,USD,20.71,partial,other,2024-01-29 23:46:00,pending,False
REF0000352,TXN00008668,M005,153.05,CAD,153.05,full,customer_request,2024-05-06 19:30:00,completed,False
REF0000353,TXN00013994,M001,42.99,CAD,42.99,full,duplicate,2024-06-03 13:13:00,completed,False
REF0000354,TXN00017886,M004,137.71,USD,187.29,partial,other,2024-06-25 18:58:00,completed,True
REF0000355,TXN00008389,M010,3.89,CAD,3.89,full,fraud,2024-06-24 12:02:00,completed,False
REF0000356,TXN00046498,M009,60.87,CAD,60.87,full,fraud,2024-03-15 03:56:00,completed,False
REF0000357,TXN00029757,M009,67.45,CAD,67.45,full,other,2024-03-13 15:59:00,completed,False
REF0000358,TXN00020838,M006,69.78,USD,94.9,full,other,2024-11-27 23:10:00,completed,False
REF0000359,TXN00020772,M005,32.65,USD,44.4,partial,fraud,2024-03-01 08:27:00,completed,False
REF0000360,TXN00034803,M008,391.3,CAD,391.3,partial,fraud,2024-06-09 19:07:00,completed,False
REF0000361,TXN00017644,M010,28.69,EUR,42.46,full,product_not_received,2024-05-09 08:05:00,completed,False
REF0000362,TXN00004931,M001,17.27,CAD,17.27,partial,fraud,2024-07-21 00:34:00,completed,True
REF0000363,TXN00008893,M004,226.02,CAD,226.02,full,fraud,2024-06-07 13:45:00,completed,False
REF0000364,TXN00022153,M006,34.02,USD,46.27,partial,other,2024-04-14 22:36:00,completed,False
REF0000365,TXN00026031,M002,14.44,CAD,14.44,partial,other,2024-01-29 02:52:00,completed,False
REF0000366,TXN00044079,M003,681.56,USD,926.92,partial,other,2024-11-01 18:57:00,completed,False
REF0000367,TXN00004974,M001,8.31,USD,11.3,partial,other,2024-07-07 21:33:00,completed,False
REF0000368,TXN00049720,M002,456.96,CAD,456.96,full,other,2024-05-04 19:21:00,completed,True
REF0000369,TXN00016332,M002,36.11,CAD,36.11,partial,fraud,2025-01-21 19:21:00,completed,False
REF0000370,TXN00002579,M006,16.77,USD,22.81,partial,customer_request,2024-10-12 23:34:00,completed,False
REF0000371,TXN00022559,M006,287.38,USD,390.84,full,fraud,2024-10-11 04:39:00,pending,False
REF0000372,TXN00019918,M006,84.99,USD,115.59,full,customer_request,2024-12-03 19:59:00,completed,False
REF0000373,TXN00016245,M010,5.45,CAD,5.45,partial,product_not_received,2024-05-08 00:35:00,completed,False
REF0000374,TXN00012088,M001,50.47,EUR,74.7,partial,customer_request,2025-01-13 15:42:00,completed,False
REF0000375,TXN00036173,M002,24.1,CAD,24.1,partial,customer_request,2024-07-17 02:54:00,completed,False
REF0000376,TXN00026874,M001,40.36,USD,54.89,full,other,2024-05-20 12:15:00,completed,False
REF0000377,TXN00032638,M010,41.98,CAD,41.98,partial,product_not_received,2024-04-09 07:48:00,completed,False
REF0000378,TXN00007697,M003,88.58,EUR,131.1,partial,other,2025-02-10 05:49:00,completed,False
REF0000379,TXN00038935,M005,22.15,CAD,22.15,full,duplicate,2024-11-24 10:47:00,completed,False
REF0000380,TXN00035583,M010,42.43,CAD,42.43,full,duplicate,2024-07-07 00:10:00,completed,True
REF0000381,TXN00000655,M005,31.55,EUR,46.69,partial,duplicate,2024-01-25 13:30:00,completed,False
REF0000382,TXN00045964,M002,29.29,EUR,43.35,full,duplicate,2024-10-22 17:43:00,completed,False
REF0000383,TXN00006576,M001,62.37,EUR,92.31,partial,other,2024-02-02 09:43:00,completed,False
REF0000384,TXN00015265,M010,85.12,CAD,85.12,partial,duplicate,2024-07-23 20:14:00,completed,False
REF0000385,TXN00038070,M006,33.08,CAD,33.08,full,product_not_received,2024-05-23 19:24:00,completed,False
REF0000386,TXN00045678,M001,105.54,CAD,105.54,full,duplicate,2025-01-25 22:57:00,completed,False
REF0000387,TXN00038252,M002,26.25,USD,35.7,partial,fraud,2024-04-08 07:21:00,completed,False
REF0000388,TXN00042821,M005,20.32,CAD,20.32,partial,other,2024-11-08 22:06:00,completed,True
REF0000389,TXN00013166,M009,4.34,CAD,4.34,full,customer_request,2024-06-30 00:19:00,completed,False
REF0000390,TXN00038549,M003,108.94,USD,148.16,partial,other,2024-02-23 23:08:00,completed,False
REF0000391,TXN00037458,M006,24.23,CAD,24.23,full,fraud,2024-07-10 02:48:00,completed,True
REF0000392,TXN00049369,M008,14.84,USD,20.18,full,other,2024-04-04 12:15:00,completed,True
REF0000393,TXN00011280,M009,52.99,CAD,52.99,full,product_not_received,2024-09-07 04:50:00,completed,False
REF0000394,TXN00047480,M002,25.93,EUR,38.38,partial,duplicate,2024-06-15 07:04:00,completed,False
REF0000395,TXN00049968,M003,23.36,USD,31.77,partial,other,2024-05-12 06:52:00,completed,False
REF0000396,TXN00044080,M009,52.79,USD,71.79,full,other,2024-04-23 16:47:00,completed,False
REF0000397,TXN00008708,M001,33.94,CAD,33.94,full,fraud,2024-02-09 01:58:00,completed,False
REF0000398,TXN00047855,M010,121.36,CAD,121.36,full,fraud,2024-08-25 04:38:00,pending,False
REF0000399,TXN00042372,M009,30.37,CAD,30.37,partial,other,2024-03-28 08:17:00,completed,True
REF0000400,TXN00048232,M006,7.79,CAD,7.79,partial,fraud,2024-05-22 19:26:00,completed,False
REF0000401,TXN00010130,M003,42.36,CAD,42.36,partial,customer_request,2024-01-31 02:19:00,completed,True
REF0000402,TXN00011119,M010,30.87,USD,41.98,full,fraud,2024-05-28 20:03:00,completed,False
REF0000403,TXN00031193,M004,13.18,CAD,13.18,full,duplicate,2024-05-08 23:06:00,completed,False
REF0000404,TXN00016536,M009,84.81,USD,115.34,partial,duplicate,2025-01-03 08:13:00,pending,False
REF0000405,TXN00013277,M005,0.45,EUR,0.67,partial,product_not_received,2024-04-24 21:00:00,completed,False
REF0000406,TXN00009512,M006,43.93,USD,59.74,full,duplicate,2024-07-03 06:33:00,completed,False
REF0000407,TXN00007205,M006,15.94,USD,21.68,partial,customer_request,2024-06-12 06:19:00,completed,False
REF0000408,TXN00045232,M004,168.91,USD,229.72,full,customer_request,2024-06-01 03:58:00,completed,False
REF0000409,TXN00025205,M004,71.56,CAD,71.56,partial,product_not_received,2024-06-15 06:36:00,completed,False
REF0000410,TXN00021795,M008,59.96,USD,81.55,partial,customer_request,2025-01-05 00:01:00,completed,False
REF0000411,TXN00008826,M008,43.67,CAD,43.67,full,product_not_received,2024-10-10 23:16:00,pending,True
REF0000412,TXN00026408,M002,230.47,EUR,341.1,full,fraud,2024-01-28 14:56:00,completed,False
REF0000413,TXN00038267,M006,68.09,CAD,68.09,partial,other,2024-07-05 22:04:00,completed,True
REF0000414,TXN00043996,M008,2.93,USD,3.98,partial,customer_request,2024-06-19 12:08:00,completed,False
REF0000415,TXN00006175,M005,467.73,CAD,467.73,full,other,2024-06-25 09:10:00,completed,False
REF0000416,TXN00003029,M009,90.52,CAD,90.52,partial,duplicate,2024-09-14 19:13:00,failed,False
REF0000417,TXN00018444,M009,14.31,EUR,21.18,full,other,2024-06-22 15:15:00,completed,False
REF0000418,TXN00003657,M001,27.93,CAD,27.93,full,fraud,2024-05-04 17:26:00,completed,False
REF0000419,TXN00020948,M004,19.55,CAD,19.55,partial,duplicate,2024-01-26 14:01:00,completed,False
REF0000420,TXN00014722,M001,93.15,USD,126.68,full,product_not_received,2024-09-01 00:06:00,completed,False
REF0000421,TXN00001387,M008,44.83,USD,60.97,full,other,2024-11-04 20:57:00,completed,False
REF0000422,TXN00014458,M008,4.05,CAD,4.05,partial,product_not_received,2024-09-18 00:32:00,completed,False
REF0000423,TXN00024981,M005,32.08,CAD,32.08,full,other,2024-03-01 03:47:00,completed,False
REF0000424,TXN00029729,M001,40.27,USD,54.77,full,fraud,2024-10-27 04:39:00,completed,False
REF0000425,TXN00038396,M003,45.5,CAD,45.5,full,customer_request,2024-08-03 15:50:00,completed,False
REF0000426,TXN00024596,M010,2.22,CAD,2.22,partial,customer_request,2024-10-31 06:20:00,completed,False
REF0000427,TXN00013209,M001,116.53,CAD,116.53,full,fraud,2024-10-19 22:57:00,completed,False
REF0000428,TXN00045455,M006,168.44,CAD,168.44,full,customer_request,2024-02-01 05:49:00,completed,False
REF0000429,TXN00020174,M006,18.76,USD,25.51,full,other,2024-10-30 04:46:00,completed,False
REF0000430,TXN00035580,M006,2.49,CAD,2.49,full,other,2024-03-10 15:56:00,pending,True
REF0000431,TXN00002676,M003,66.46,USD,90.39,full,customer_request,2024-08-10 21:26:00,completed,False
REF0000432,TXN00026073,M006,27.65,EUR,40.92,partial,duplicate,2024-05-06 01:07:00,completed,False
REF0000433,TXN00037029,M001,244.3,CAD,244.3,full,customer_request,2024-03-20 12:06:00,completed,True
REF0000434,TXN00049730,M008,25.35,EUR,37.52,partial,product_not_received,2024-09-01 23:58:00,completed,False
REF0000435,TXN00018326,M010,26.88,CAD,26.88,full,other,2024-07-09 18:24:00,completed,False
REF0000436,TXN00003593,M005,15.56,CAD,15.56,full,customer_request,2024-03-19 22:07:00,completed,False
REF0000437,TXN00025213,M002,43.23,USD,58.79,partial,product_not_received,2024-09-12 00:25:00,completed,False
REF0000438,TXN00046084,M003,107.69,USD,146.46,full,product_not_received,2024-11-09 14:27:00,completed,False
REF0000439,TXN00021424,M005,116.56,CAD,116.56,partial,customer_request,2025-01-10 20:43:00,completed,False
REF0000440,TXN00024486,M009,13.09,EUR,19.37,partial,duplicate,2024-10-18 10:00:00,completed,False
REF0000441,TXN00022054,M003,110.15,CAD,110.15,full,product_not_received,2024-08-25 09:19:00,completed,False
REF0000442,TXN00036236,M001,354.38,USD,481.96,full,fraud,2024-11-16 03:49:00,completed,False
REF0000443,TXN00012912,M004,129.38,USD,175.96,full,other,2024-03-20 17:26:00,completed,False
REF0000444,TXN00037340,M003,346.87,CAD,346.87,full,fraud,2024-07-25 22:00:00,completed,False
REF0000445,TXN00001367,M009,28.76,EUR,42.56,full,customer_request,2024-05-13 16:41:00,completed,False
REF0000446,TXN00017466,M004,115.2,EUR,170.5,full,fraud,2024-05-12 14:11:00,completed,False
REF0000447,TXN00016114,M006,36.86,CAD,36.86,partial,customer_request,2024-09-05 07:02:00,completed,False
REF0000448,TXN00041280,M002,259.53,USD,352.96,full,fraud,2024-07-23 21:11:00,completed,False
REF0000449,TXN00013562,M005,106.69,EUR,157.9,full,product_not_received,2024-10-19 20:01:00,completed,False
REF0000450,TXN00038566,M005,48.73,CAD,48.73,partial,product_not_received,2024-09-29 19:48:00,completed,False
REF0000451,TXN00029152,M001,231.4,USD,314.7,full,fraud,2024-06-22 01:27:00,completed,False
REF0000452,TXN00044550,M010,10.8,USD,14.69,full,fraud,2024-10-07 10:52:00,completed,False
REF0000453,TXN00048045,M001,46.91,USD,63.8,full,customer_request,2024-12-22 06:43:00,completed,False
REF0000454,TXN00009574,M008,32.9,USD,44.74,partial,product_not_received,2024-09-13 16:14:00,failed,False
REF0000455,TXN00012708,M002,11.4,CAD,11.4,partial,fraud,2024-02-10 23:45:00,completed,False
REF0000456,TXN00041410,M002,147.68,CAD,147.68,full,customer_request,2024-06-06 07:52:00,completed,False
REF0000457,TXN00042471,M005,3.28,CAD,3.28,partial,other,2024-09-18 20:21:00,completed,False
REF0000458,TXN00015863,M004,142.41,USD,193.68,full,product_not_received,2025-01-09 11:21:00,completed,False
REF0000459,TXN00004140,M010,20.49,USD,27.87,full,fraud,2024-12-09 06:25:00,completed,False
REF0000460,TXN00006350,M006,134.82,CAD,134.82,full,other,2024-05-26 23:28:00,completed,False
